#! FIELDS cyl.z file.free uncertainty
#! SET sample_size 14997
#! SET effective_sample_size 175.772
#! SET fundeltaF -32.3932
#! SET blocks_num 3
#! SET blocks_effective_num 2.06879
#! SET min_cyl.z 0.3
#! SET max_cyl.z 1.8
#! SET nbins_cyl.z 201
#! SET periodic_cyl.z false
    0.300000           inf          inf
    0.307500           inf          inf
    0.315000           inf          inf
    0.322500           inf          inf
    0.330000           inf          inf
    0.337500           inf          inf
    0.345000           inf          inf
    0.352500           inf          inf
    0.360000           inf          inf
    0.367500           inf          inf
    0.375000           inf          inf
    0.382500           inf          inf
    0.390000           inf          inf
    0.397500           inf          inf
    0.405000           inf          inf
    0.412500           inf          inf
    0.420000           inf          inf
    0.427500   1825.019778     7.887517
    0.435000   1754.857160     7.887547
    0.442500   1686.097598     7.887547
    0.450000   1618.741101     7.887547
    0.457500   1552.787670     7.887547
    0.465000   1488.237304     7.887547
    0.472500   1425.090003     7.887547
    0.480000   1363.345769     7.887547
    0.487500   1303.004599     7.887547
    0.495000   1244.066495     7.887547
    0.502500   1186.531457     7.887547
    0.510000   1130.399484     7.887547
    0.517500   1075.670576     7.887547
    0.525000   1022.344734     7.887547
    0.532500    970.421958     7.887547
    0.540000    919.902247     7.887547
    0.547500    870.785601     7.887547
    0.555000    823.072021     7.887547
    0.562500    776.761507     7.887547
    0.570000    731.854058     7.887547
    0.577500    688.349674     7.887547
    0.585000    646.248356     7.887547
    0.592500    605.550103     7.887547
    0.600000    566.254916     7.887546
    0.607500    528.362794     7.887545
    0.615000    491.873737     7.887542
    0.622500    456.787744     7.887537
    0.630000    423.104816     7.887525
    0.637500    390.824949     7.887500
    0.645000    359.948139     7.887448
    0.652500    330.474379     7.887339
    0.660000    302.403649     7.887110
    0.667500    275.735912     7.886628
    0.675000    250.471087     7.885616
    0.682500    226.609005     7.883490
    0.690000    204.149312     7.879027
    0.697500    183.091264     7.869667
    0.705000    163.433305     7.850072
    0.712500    145.172189     7.809218
    0.720000    128.301207     7.724763
    0.727500    112.806727     7.553218
    0.735000     98.662038     7.217051
    0.742500     85.818489     6.603516
    0.750000     74.199329     5.624998
    0.757500     63.712666     4.401594
    0.765000     54.297170     3.420197
    0.772500     45.967691     3.131142
    0.780000     38.802874     3.293389
    0.787500     32.891455     3.501014
    0.795000     28.296201     3.625722
    0.802500     25.042778     3.658451
    0.810000     23.082106     3.581063
    0.817500     21.978545     3.359968
    0.825000     20.013543     3.280293
    0.832500     16.601839     3.420612
    0.840000     13.213968     3.396050
    0.847500     10.267352     3.227376
    0.855000      7.956077     2.953214
    0.862500      6.448104     2.577459
    0.870000      5.677212     2.161397
    0.877500      5.335210     1.832530
    0.885000      5.006737     1.577002
    0.892500      4.449889     1.325672
    0.900000      3.858702     1.181886
    0.907500      3.535684     1.160334
    0.915000      3.442192     1.092333
    0.922500      3.169677     0.735094
    0.930000      2.470767     0.304523
    0.937500      1.591617     0.353917
    0.945000      0.834965     0.599331
    0.952500      0.351999     0.776423
    0.960000      0.124142     0.802938
    0.967500      0.023329     0.696916
    0.975000      0.000000     0.535781
    0.982500      0.151444     0.350076
    0.990000      0.482044     0.292296
    0.997500      0.738045     0.400914
    1.005000      0.785367     0.379364
    1.012500      0.877004     0.303067
    1.020000      1.237012     0.264732
    1.027500      1.842310     0.349846
    1.035000      2.524150     0.726757
    1.042500      3.088592     1.242845
    1.050000      3.464658     1.449795
    1.057500      3.753652     1.252845
    1.065000      4.003849     0.908285
    1.072500      4.135442     0.806774
    1.080000      4.173044     0.953158
    1.087500      4.420631     1.080239
    1.095000      5.148724     1.347185
    1.102500      6.023834     2.149230
    1.110000      6.188935     2.569271
    1.117500      6.031402     2.190910
    1.125000      6.445640     1.755990
    1.132500      7.506477     1.404237
    1.140000      8.653432     1.766917
    1.147500      9.580127     2.470138
    1.155000     10.650290     2.855803
    1.162500     11.862397     3.312045
    1.170000     12.671341     3.808573
    1.177500     12.779607     4.204608
    1.185000     12.660574     4.142574
    1.192500     12.825641     3.657205
    1.200000     13.375984     3.306559
    1.207500     14.089971     3.483533
    1.215000     14.645937     3.941010
    1.222500     14.816572     4.326557
    1.230000     14.729992     4.698310
    1.237500     14.814465     4.950968
    1.245000     15.402201     4.955662
    1.252500     16.584301     4.562817
    1.260000     17.828584     3.271824
    1.267500     17.938306     2.234022
    1.275000     17.426061     2.675745
    1.282500     17.290090     3.709667
    1.290000     17.498517     4.554944
    1.297500     17.509583     3.932993
    1.305000     16.912050     2.521650
    1.312500     16.199141     1.865033
    1.320000     15.843393     1.588175
    1.327500     15.434085     2.055875
    1.335000     14.514107     2.001846
    1.342500     13.682317     1.544531
    1.350000     13.505863     1.368443
    1.357500     14.045274     1.318891
    1.365000     14.901762     1.096953
    1.372500     15.191419     0.862798
    1.380000     14.679092     0.955875
    1.387500     14.106529     1.026096
    1.395000     13.832038     1.155567
    1.402500     13.799254     1.573030
    1.410000     13.907748     2.322983
    1.417500     14.025914     3.055741
    1.425000     14.043227     3.331677
    1.432500     13.942314     2.746618
    1.440000     13.772675     1.697715
    1.447500     13.758264     1.124560
    1.455000     14.018095     1.125693
    1.462500     14.316661     1.528261
    1.470000     14.353350     1.973483
    1.477500     14.262456     2.352637
    1.485000     14.243146     2.934889
    1.492500     14.158330     3.862863
    1.500000     13.855226     4.755559
    1.507500     13.482063     5.248584
    1.515000     13.472779     5.366207
    1.522500     14.160132     5.143805
    1.530000     15.400374     4.288317
    1.537500     16.075965     2.637496
    1.545000     15.488382     2.008150
    1.552500     14.858233     2.301167
    1.560000     14.589136     3.021539
    1.567500     14.482838     3.628045
    1.575000     14.526569     3.480763
    1.582500     14.592490     2.570277
    1.590000     14.645894     1.810690
    1.597500     15.034696     1.568586
    1.605000     15.630408     1.639148
    1.612500     15.570630     2.344029
    1.620000     14.947874     2.995833
    1.627500     14.544354     3.014931
    1.635000     14.471637     2.572539
    1.642500     14.403552     1.942058
    1.650000     14.140845     1.603765
    1.657500     13.889692     1.629225
    1.665000     13.805893     2.000195
    1.672500     13.779654     2.808875
    1.680000     13.634671     3.672801
    1.687500     13.283010     4.158566
    1.695000     12.958850     4.149549
    1.702500     12.870550     3.556917
    1.710000     12.872161     2.389055
    1.717500     12.786024     1.554381
    1.725000     12.655980     1.479934
    1.732500     12.664752     1.499130
    1.740000     13.045022     1.486228
    1.747500     13.748305     1.634675
    1.755000     14.048658     2.314869
    1.762500     13.675768     2.899865
    1.770000     13.461324     3.080563
    1.777500     13.755486     3.024595
    1.785000     14.359976     2.724626
    1.792500     14.881984     2.096270
    1.800000     15.096389     1.465472
